exponent,min_runtime_old,min_runtime_new
5850, 0.00404552899999544,0.000128570001834305
5851, 0.0028678390008280985,9.153000064543448e-05
5852, 0.002856619998055976,7.390899918391369e-05
5853, 0.002982319001603173,0.00013784000111627392
5854, 0.00258234899956733,7.517999983974732e-05
5855, 0.0034954490001837257,0.00013178000153857283
5856, 0.0029631999968842138,0.00013387999933911487
5857, 0.002706449999095639,7.430999903590418e-05
5858, 0.0029179500015743542,7.57489979150705e-05
5859, 0.0035418290026427712,7.949000064400025e-05
5860, 0.00353470899790409,7.467999967047945e-05
5861, 0.0030903700026101433,8.78690007084515e-05
5862, 0.003268919997935882,7.524000102421269e-05
5863, 0.0038506489981955383,7.564000043203123e-05
5864, 0.0038443189987447113,0.0001402199995936826
5865, 0.0037442600005306304,0.00010647000090102665
5866, 0.004123579998122295,8.164000246324576e-05
5867, 0.0031764600025780965,0.00012142899868194945
5868, 0.0030210700024326798,0.00012110999887227081
5869, 0.003335329998662928,7.679999907850288e-05
5870, 0.0036852190023637377,7.6299998909235e-05
5871, 0.002748549002717482,7.83909999881871e-05
5872, 0.0037354099986259826,0.00012466000043787062
5873, 0.0025012590012920555,0.00012258000060683116
5874, 0.0031110399977478664,0.00012047999916831031
5875, 0.0028229090021341108,7.63099997129757e-05
5876, 0.00253006999992067,0.0001181799998448696
5877, 0.002536470001359703,0.00013570900046033785
5878, 0.0024127200013026595,7.609999738633633e-05
5879, 0.0024792600015643984,7.891000132076442e-05
5880, 0.0027466700012155343,8.401999730267562e-05
5881, 0.002508670000679558,7.665999874006957e-05
5882, 0.0024615389993414283,7.616999937454239e-05
5883, 0.002406720002909424,7.813000047462992e-05
5884, 0.002469859999109758,7.511099829571322e-05
5885, 0.0023604189991601743,7.597000148962252e-05
5886, 0.002919599999586353,7.870999979786575e-05
5887, 0.0024481399996147957,7.813000047462992e-05
5888, 0.0025211590000253636,7.516000187024474e-05
5889, 0.0030574999982491136,8.768999759922735e-05
5890, 0.002448240000376245,7.449999975506216e-05
5891, 0.0029147389977879357,8.259999958681874e-05
5892, 0.002862949997506803,0.00010153999755857512
5893, 0.0038227289987844415,0.0001293599998462014
5894, 0.0028686090008704923,0.000119270000141114
5895, 0.003902358999766875,0.00012229999992996454
5896, 0.002964938998047728,0.00010603999908198602
5897, 0.00281002999690827,0.00011403900134610012
5898, 0.0026128300014534034,7.437999738613144e-05
5899, 0.003142770001431927,0.00010891099736909382
5900, 0.003297039002063684,7.606999861309305e-05
5901, 0.002463988999807043,0.00012941999739268795
5902, 0.0027329300028213765,7.474000085494481e-05
5903, 0.0031704690009064507,7.586900028400123e-05
5904, 0.0026241599989589304,7.59089998609852e-05
5905, 0.0026250299997627735,8.34400016174186e-05
5906, 0.0028469890021369793,7.463000292773359e-05
5907, 0.003030869000212988,7.637100134161301e-05
5908, 0.0025130100002570543,8.054000136326067e-05
5909, 0.0024841090016707312,7.977099812706001e-05
5910, 0.002618108999740798,7.555100091849454e-05
5911, 0.0026516899997659493,7.775999984005466e-05
5912, 0.0024186299997381866,7.455999730154872e-05
5913, 0.002834529001120245,9.217000115313567e-05
5914, 0.0028687699996226,0.00011144000018248335
5915, 0.0028707899982691742,7.790900053805672e-05
5916, 0.002768959999229992,7.632000051671639e-05
5917, 0.0025430189998587593,0.00013809000301989727
5918, 0.0026158489999943413,0.00010618000305839814
5919, 0.0027265200005786028,7.85510019341018e-05
5920, 0.00343686899941531,7.564000043203123e-05
5921, 0.0025760290009202436,7.593999907840043e-05
5922, 0.002676719999726629,0.00011613999959081411
5923, 0.0028298190009081736,7.757999992463738e-05
5924, 0.0030117800015432294,7.47700032661669e-05
5925, 0.0024986999997054227,7.883000216679648e-05
5926, 0.002661129998159595,0.00013423000200418755
5927, 0.0030847900015942287,7.695999738643877e-05
5928, 0.003812988998106448,0.00013688000035472214
5929, 0.003242139999201754,8.170999717549421e-05
5930, 0.004205609999189619,0.00013154999760445207
5931, 0.003915349003364099,0.00014549999832524918
5932, 0.0029380699998000637,0.00013444000069284812
5933, 0.003509588997985702,7.716999971307814e-05
5934, 0.0037353289990278427,0.00013372000103117898
5935, 0.003470919000392314,8.900000102585182e-05
5936, 0.0038506689998030197,7.793999975547194e-05
5937, 0.0037097499989613425,0.00012677000268013217
5938, 0.0026697499997681007,0.00013765000039711595
5939, 0.0038051589981478173,0.00012591000268002972
5940, 0.0037460889980138745,0.00012435000098776072
5941, 0.003230548998544691,0.00012107000293326564
5942, 0.0024433799990219995,8.981000064522959e-05
5943, 0.0026186600007349625,7.829000242054462e-05
5944, 0.0025190590022248216,7.592999827465974e-05
5945, 0.00275506999969366,0.0001533089998702053
5946, 0.0025428600019949954,8.257999797933735e-05
5947, 0.002597719998448156,7.79999973019585e-05
5948, 0.0025684890024422202,7.772000026307069e-05
5949, 0.0025569190001988318,8.803099990473129e-05
5950, 0.003130999000859447,7.828000161680393e-05
5951, 0.003412358997593401,0.0001251600006071385
5952, 0.003073948999372078,8.955000157584436e-05
5953, 0.003494639000564348,9.275999764213338e-05
5954, 0.0026842789993679617,0.00013781000234303065
5955, 0.0025286099989898503,7.981999806361273e-05
5956, 0.0027447600004961714,7.480899876100011e-05
5957, 0.0026041700002679136,7.599099990329705e-05
5958, 0.00303315999917686,8.773100125836208e-05
5959, 0.004092808998393593,0.00013847000082023442
5960, 0.003748508999706246,0.00012943999900016934
5961, 0.0036630389986385126,0.00014849999934085645
5962, 0.003977528998802882,0.00013426000077743083
5963, 0.004043969998747343,0.0001239989978785161
5964, 0.003700888999446761,0.00012306999997235835
5965, 0.0029306389988050796,0.00010029000259237364
5966, 0.0029495500020857435,0.0001335199995082803
5967, 0.003389239001990063,8.092999996733852e-05
5968, 0.0027092300006188452,0.00013132000094628893
5969, 0.0033067490003304556,9.901999874273315e-05
5970, 0.0024564599989389535,0.00013777099957223982
5971, 0.0029296800021256786,9.679999857326038e-05
5972, 0.003052449999813689,0.00013978999777464196
5973, 0.003504779997456353,8.522999996785074e-05
5974, 0.003009399999427842,7.853100032662041e-05
5975, 0.002650170001288643,0.0001420599983248394
5976, 0.0031384189969685394,7.698999979766086e-05
5977, 0.003700460001709871,0.00012255999899934977
5978, 0.0026270889975421596,8.492999768350273e-05
5979, 0.0033141090025310405,7.84799995017238e-05
5980, 0.0032828789990162477,0.0001415799997630529
5981, 0.0037504600004467648,0.00014514000213239342
5982, 0.0024577900003350805,0.00013173000115784816
5983, 0.002549099001043942,0.00014405000183614902
5984, 0.0034888699992734473,7.687999823247083e-05
5985, 0.003671408998343395,7.95699997979682e-05
5986, 0.0038488800018967595,0.00011626000195974484
5987, 0.003142469999147579,9.100000170292333e-05
5988, 0.003769330000068294,0.00012504999904194847
5989, 0.00386193899976206,0.00012636999963433482
5990, 0.00375876000180142,0.00012711000090348534
5991, 0.004116729000088526,0.0001432899989595171
5992, 0.004045908997795777,0.0001329000006080605
5993, 0.0037842589990759734,0.00014613000166718848
5994, 0.004022929999337066,0.00013775999832432717
5995, 0.002505700002075173,0.00014199999714037403
5996, 0.0025639400009822566,7.772900062263943e-05
5997, 0.0035072399987257086,7.896999886725098e-05
5998, 0.0037375790016085375,7.963100142660551e-05
5999, 0.0031995700010156725,9.591999696567655e-05
6000, 0.0032915000010689255,9.100000170292333e-05
6001, 0.002857070001482498,0.00014767999891773798
6002, 0.003285459002654534,0.00015817000166862272
6003, 0.003199139999196632,0.00016556999980821274
6004, 0.002733879999141209,9.32000002649147e-05
6005, 0.003291899000032572,9.316000068793073e-05
6006, 0.0036789090008824132,9.723000039230101e-05
6007, 0.0026111890001629945,9.329000022262335e-05
6008, 0.0036655090007116087,9.361100092064589e-05
6009, 0.002912199001002591,0.000110270000732271
6010, 0.003477250000287313,9.561000115354545e-05
6011, 0.0034424590012349654,0.00017501999900559895
6012, 0.0028954500012332574,9.559000318404287e-05
6013, 0.002745269997831201,0.00010556000052019954
6014, 0.003526780001266161,0.00010136999844689853
6015, 0.003162220000376692,0.0001042099975165911
6016, 0.0029852400002710056,0.00016292000145767815
6017, 0.0026299499986635055,8.924999929149635e-05
6018, 0.0037697699990530964,9.059000149136409e-05
6019, 0.003391158999875188,0.00011643000107142143
6020, 0.002726468999753706,9.735999992699362e-05
6021, 0.002643579999130452,9.116000001085922e-05
6022, 0.0028706100019917358,0.0001667200012889225
6023, 0.0027585690004343633,9.304000195697881e-05
6024, 0.0026711290011007804,0.00013010000111535192
6025, 0.004086699002073146,0.00017128000035881996
6026, 0.0027676690006046556,0.0001704500027699396
6027, 0.0028011100002913736,9.435000174562447e-05
6028, 0.0032927989996096585,0.0001096499981940724
6029, 0.0031472999980906025,0.0001584900019224733
6030, 0.0026675090011849534,9.580999903846532e-05
6031, 0.0038822889982839115,9.997999950428493e-05
6032, 0.002742949000094086,9.058999785338528e-05
6033, 0.0036711190005007666,0.00010082999870064668
6034, 0.002945110001746798,7.799000013619661e-05
6035, 0.004071618997841142,0.00011995999739156105
6036, 0.004115609997825231,0.00013969999781693332
6037, 0.004322388998843962,0.0001405099974363111
6038, 0.004368428999441676,0.00014042900147615
6039, 0.004356338999059517,0.00012864000018453225
6040, 0.004341159001342021,0.00014150000060908496
6041, 0.004431118999491446,0.00014274000204750337
6042, 0.00432299900057842,0.00013908000255469233
6043, 0.0028036200019414537,0.00014419000217458233
6044, 0.003977668999141315,0.00015458899724762887
6045, 0.004194288998405682,0.00014957000166759826
6046, 0.0026632000008248724,0.00014311999984784052
6047, 0.00265421000221977,8.10999990790151e-05
6048, 0.0031588099991495255,0.0001476700017519761
6049, 0.004568489002849674,0.00014404000103240833
6050, 0.004432869998709066,0.00014261999967857264
6051, 0.0028339099990262184,0.00010031000056187622
6052, 0.0042621690008672886,0.00013715999739360996
6053, 0.003508709000016097,9.128000237978995e-05
6054, 0.0030309989997476805,8.299999899463728e-05
6055, 0.004191739000816597,0.00014490999819827266
6056, 0.0044379899991326965,0.00014125999950920232
6057, 0.004512619001616258,0.0001428399991709739
6058, 0.0033230990011361428,0.000142909000715008
6059, 0.004328879000240704,8.367999907932244e-05
6060, 0.0034552389988675714,8.370999785256572e-05
6061, 0.0026094089989783242,0.00014675000056740828
6062, 0.0026171889985562302,0.00014015000124345534
6063, 0.0043024389997299295,0.00015035999967949465
6064, 0.0025691089977044612,0.00013965999823994935
6065, 0.002688990000024205,0.00010974000178975984
6066, 0.003830939000181388,0.00013496899919118732
6067, 0.0032791890007501934,9.934999980032444e-05
6068, 0.0029927199975645635,9.43000013648998e-05
6069, 0.002608129998407094,8.425099804298952e-05
6070, 0.0036250200028007384,0.00013884000145480968
6071, 0.003184838999004569,0.00010253999789711088
6072, 0.003387269000086235,7.914000161690637e-05
6073, 0.002925328997662291,0.0001420799999323208
6074, 0.004387179000332253,0.00014886000280966982
6075, 0.0029526790021918714,0.000147790000482928
6076, 0.0027671390016621444,0.00011467999865999445
6077, 0.0033417199992982205,8.162999802152626e-05
6078, 0.002718950003327336,8.116000026348047e-05
6079, 0.0026175989987677895,8.17199979792349e-05
6080, 0.00372017900008359,0.0001416099985362962
6081, 0.0035442300031718332,0.00010660000043571927
6082, 0.0028722200004267506,0.00014561100033461116
6083, 0.003295260001323186,8.144999810610898e-05
6084, 0.0031981200008885935,8.130999776767567e-05
6085, 0.0031281900010071695,8.599000284448266e-05
6086, 0.002876399998058332,8.193000030587427e-05
6087, 0.00279932900230051,8.380000144825317e-05
6088, 0.002964020000945311,7.762999666738324e-05
6089, 0.0026370699997642078,7.929999992484227e-05
6090, 0.002755639001406962,7.835999713279307e-05
6091, 0.0026152290010941215,7.95499981904868e-05
6092, 0.0027624100002867635,7.987999924807809e-05
6093, 0.002851779998309212,0.00014293999993242323
6094, 0.002644158998009516,8.007999713299796e-05
6095, 0.0028975399982300587,9.086899808607996e-05
6096, 0.0030145689997880254,7.94000006862916e-05
6097, 0.0027101689993287437,8.594900282332674e-05
6098, 0.0027005290030501783,8.035000064410269e-05
6099, 0.0044952989992452785,0.00013436999870464206
6100, 0.005100269001559354,0.0001279400021303445
6101, 0.0032273289980366826,0.00014706000001751818
6102, 0.002646978999109706,8.114999945973977e-05
6103, 0.0031286989978980273,8.129000343615189e-05
6104, 0.002645909000420943,7.903000005171634e-05
6105, 0.003794608997850446,0.0001490399990871083
6106, 0.003820869002083782,8.829999933368526e-05
6107, 0.004491930001677247,0.00014753999857930467
6108, 0.0048777089978102595,0.00014526000086334534
6109, 0.004013819998363033,0.00013109000065014698
6110, 0.004101979000552092,0.00011527999959071167
6111, 0.0031658900006732438,8.759999764151871e-05
6112, 0.003974690000177361,0.00012635999883059412
6113, 0.004406009000376798,0.00014828999701421708
6114, 0.0034943099999509286,0.00013589000081992708
6115, 0.00406585000018822,0.00014817999908700585
6116, 0.004353528998763068,8.300000263261609e-05
6117, 0.004624580000381684,0.00014581999857909977
6118, 0.0036160599993309006,0.0001418510000803508
6119, 0.004471808999369387,0.0001808499982871581
6120, 0.0030937689989514183,0.00014600999929825775
6121, 0.00370724900130881,8.07310025265906e-05
6122, 0.0032805289993120823,8.14300001366064e-05
6123, 0.004118108998227399,0.00014753100185771473
6124, 0.004456968999875244,0.0001414500002283603
6125, 0.003545769999618642,0.0001482500010752119
6126, 0.0028179200016893446,8.287999662570655e-05
6127, 0.002873779998481041,0.00014603000090573914
6128, 0.0034209989971714094,8.00199995865114e-05
6129, 0.004474409000977175,0.0001460999992559664
6130, 0.004558999000437325,0.0001465599998482503
6131, 0.004449568998097675,0.00014898999870638363
6132, 0.0045261489976837765,0.00014497900338028558
6133, 0.004525139000179479,0.00014627999917138368
6134, 0.004578549000143539,0.0001468599984946195
6135, 0.003386088999832282,0.00014320999980554916
6136, 0.0035342789997230284,0.0001446089991077315
6137, 0.003501319999486441,8.176999835995957e-05
6138, 0.0028174990002298728,8.200000229408033e-05
6139, 0.003247639997425722,8.394000178668648e-05
6140, 0.0029656000006070826,8.09600023785606e-05
6141, 0.003373499999725027,0.0001498199999332428
6142, 0.0027346889983164147,8.18900007288903e-05
6143, 0.0037201600025582593,0.0001516900010756217
6144, 0.00296191999950679,8.027000149013475e-05
6145, 0.0033756999982870184,9.39900019147899e-05
6146, 0.0031784589991730172,8.031100151129067e-05
6147, 0.002895050001825439,0.00014693999764858745
6148, 0.0027296589978504926,7.86199998401571e-05
6149, 0.004306610000639921,7.93290018918924e-05
6150, 0.004376159002276836,0.0001315099980274681
6151, 0.004078468999068718,0.00013412000043899752
6152, 0.003423338999709813,0.0001346300014120061
6153, 0.004177498998615192,0.0001419100008206442
6154, 0.004039429000840755,9.10400012799073e-05
6155, 0.0027892100006283727,8.553999941796064e-05
6156, 0.0031930989971442614,8.059999890974723e-05
6157, 0.004114549999940209,0.00014597900008084252
6158, 0.004292020003049402,0.00011707000157912262
6159, 0.0043879990007553715,0.0001467299989599269
6160, 0.003972058999352157,0.000137420000100974
6161, 0.0034587089976412244,0.00011884000196005218
6162, 0.003904370001691859,0.00011569100024644285
6163, 0.0035479300022416282,0.00013686999955098145
